cluster_size,au_atoms,ag_atoms,au_ag_ratio,avg_binding_energy_ev,coordination_number,surface_energy_ev,stability_score,homo_lumo_gap_ev,formation_energy_ev
6,72,7,0.6341421382957368,-1.718668113424718,5.922392987602934,0.9181947291792284,2.6195370631611423,2.825273149065472,16.997490660373344
7,52,46,0.1262647415645027,-4.183820345676584,4.759722201827012,0.7607062600865311,2.8866071612933446,2.487089051069317,17.210077758832448
60,8,75,0.676177562075434,-2.206677815773487,6.519347556711166,0.9070697477737928,2.6345692453257885,2.0135565640180597,102.45600916814784
85,73,90,0.325104015431699,-3.2709868398720223,4.773158674302018,2.0381222663194487,2.641418853657377,1.74540017634932,218.83506878345156
63,51,71,0.6863271966860974,-2.534478856426986,5.415175606591872,1.3510113185436856,2.5477851544157946,1.9351391251305798,132.2123562486423
6,56,88,0.0696411481624057,-3.719290206044312,11.898689268636367,1.630831879505076,4.75782158054503,2.4084730755359653,16.37784459755256
6,25,45,0.1748814371759594,-4.021523212375925,7.552828455252949,0.5420183139727215,4.10421693703877,2.515896922049327,25.542021782773112
96,40,67,0.8557372589057863,-4.018612157186321,8.254974132040132,0.5688626171466291,4.093353973126222,1.462717478546243,305.2619605506901
58,34,32,0.2271795570235149,-4.288524163070566,10.988948229897725,1.3916510996540323,4.901579410059303,1.8963181393259991,200.38249197759328
91,62,0,0.83704112524294,-3.943059885296271,11.964551203925502,2.1333104864032477,4.844405236945301,1.5414636452170896,282.8780243832697
5,24,18,0.2792760884544104,-2.5073418450330958,8.661715594757453,2.2704777574151302,3.4359709110528542,2.4581874139386324,20.755113018999324
23,89,30,0.6428819100587077,-1.854928164469476,10.499790568353372,0.6734131351912804,4.287929238804772,2.501465856667351,28.192686131090795
6,74,79,0.694150573509831,-2.0576229432265145,6.615528194693402,1.5767262042020456,2.3895694663427776,2.253273480740825,11.425693678622409
57,37,13,0.5126547531450529,-2.444597070376548,6.445951659578329,2.326459372558541,2.720129464577044,1.9986260190374512,114.64251081383108
48,1,52,0.3053106766967313,-4.168704409766692,7.221629767956482,1.2759455087957727,3.9806303485814105,1.8587284128810349,162.14724482229846
94,6,47,0.2126443763710961,-3.6324376611121503,9.380058101389192,2.159131662856737,3.9721350504662247,1.5128068134210566,272.23287382124516
36,81,68,0.0331893545624262,-3.570579374032593,9.45753351404079,0.7673913087988724,4.089124002662565,2.2488950596967365,102.18358247347155
74,90,89,0.3039464012407238,-3.750129160807136,6.521915477195607,2.3707889793355976,3.297055857163969,1.7664280019095462,222.226703679678
36,33,61,0.653162790531283,-2.9549830208708308,5.0656793930930295,2.002846635062605,2.7667746789922685,2.0322255222070695,84.3685009929375
72,90,91,0.9383048184484828,-2.893338555360982,9.059170051724069,2.382668785573803,3.8704875979207936,1.7084696290740031,171.47569637276712
59,16,65,0.871204482263052,-3.4293420744866694,5.026606897510116,1.853234467105013,2.8693743214359704,1.9779597748934676,172.91756092372756
79,42,63,0.7660647765353026,-3.438632523790692,8.62794006583464,1.226807863998854,4.0146626816421564,1.6369633368282863,214.53411657853258
60,58,69,0.7884473432532987,-2.014333206281756,9.547377024450473,2.376362345049445,3.293716144086425,1.9216458589581975,89.8389790036289
21,50,62,0.6649849034759953,-2.1321214550409437,9.604891971155611,1.051133552618357,3.963636943255778,2.2945571839903813,35.37823020293158
42,53,72,0.260286857566003,-3.576612504957763,10.027776885276774,1.164345044123465,4.594129107168547,2.0148399652394184,133.07272685485245
28,23,32,0.90719503070583,-1.758634668380222,10.982875372525315,1.9016168360034809,3.6811009512485175,2.4343944089325324,35.37504373186833
73,24,40,0.670732311905834,-1.641554948992482,7.9996719357183075,2.0306325990507723,2.990366217262212,1.833391902231801,104.0623930483813
74,70,88,0.56044063098044,-3.5197723739098774,9.84199351623657,2.358806967698308,4.275354449097261,1.5574857413342393,216.75902860584696
90,51,47,0.110989469213481,-3.436725153620835,8.953381882926694,0.909604818112419,4.266305364040308,1.618645431476943,244.67626985216015
15,69,12,0.4470555438064254,-2.9830975397341235,5.4931195183814605,2.095996070438448,2.6516832878755965,2.2838213535231615,38.64208587273586
20,87,72,0.4603582712019263,-1.676637562398979,4.205517158955265,1.9770921067939269,1.6114140635783498,2.385243333479622,34.96818411402636
77,32,76,0.86456360952267,-1.8710417005730653,6.27633108541547,0.6275891125071957,2.691831308331886,1.65074792615673,113.36053005036338
63,48,30,0.5466482201877885,-4.192296112249231,7.544269650700955,1.274446282420414,3.738524933953483,1.8585263558533103,210.27382225684946
74,28,74,0.3804005489704096,-3.321807770185752,8.93684755542925,1.0655309141201972,4.02449911375308,1.8104987278980458,193.7426154252533
84,62,67,0.9768003285106592,-2.8398864307506844,10.799674644025645,1.1089808487080608,4.4023637493036825,1.7465755194170123,185.76658449298165
97,21,97,0.1107205933263156,-2.99060258234538,5.569965733649325,2.465893759109401,3.014131344697442,1.4099703592944224,228.82437266467147
7,25,3,0.4225484283119446,-3.918410796189322,5.004398319187817,1.7855548269598558,3.1327631201589234,2.3965498764159054,15.823399124848926
24,27,18,0.0420246751714052,-1.923549686495536,11.70783957979462,1.9353523155869992,4.292813366314161,2.2125054688839043,37.10257132201043
63,84,69,0.7399041207669304,-2.469177651009488,4.864356475011257,2.4532352746300186,2.324591858223408,1.804667076742629,120.59668745558498
40,48,97,0.9180765521991506,-1.9862748754445887,7.827928560857513,1.2544035649152774,3.1103519313382453,2.27654542402811,64.72972557318059
23,70,81,0.2800373295504894,-1.9237071619515835,8.684509830346414,2.103680336905612,3.127025487694869,2.3104981710960955,27.616733548891002
94,80,12,0.8583416767991209,-2.254932439002781,8.330995367259506,1.3690619266089907,3.376519508173754,1.4339116045664955,171.22532057408142
71,83,22,0.2922182304618977,-3.182368196250848,4.688257256263546,2.2390673436299595,2.498479464239827,1.8817861947054777,184.9261583550928
23,48,82,0.9107701616439152,-2.6683597349537265,4.456215312028955,0.8613150826226064,2.600856449274737,2.4822156197012633,39.12914091029129
24,19,74,0.7539619035967839,-4.018903781640771,4.843867419688285,2.3953723541285594,2.8571851836328648,2.3632465260551143,79.03323545674067
75,85,0,0.8049067768414386,-2.479063747575277,8.684701470980901,0.9375434168217592,3.631898239175546,1.5980630034045986,154.88216981688308
56,91,87,0.0180065556004545,-3.9622402327821575,8.354759101074569,1.152441013961863,3.9438131501053104,1.8915765927133747,171.46015733518465
37,62,53,0.962810357074026,-2.418151228469529,5.869926336293954,2.012384468213561,2.343512782784037,2.256691114918662,79.94013829688657
44,60,70,0.7266709920703233,-3.811205517738094,9.102193134764732,1.2875102831308134,4.526981023114857,1.989233053438122,136.24952927121114
43,48,88,0.3047510953861333,-4.14734609954934,10.560540016445197,1.7164227535328933,5.155396917238413,2.1143819428146227,139.14364654570528
86,70,84,0.8293946648588469,-4.004146529571128,4.33263167877275,1.389147002138857,3.14642553770404,1.7174634053429338,275.20643584620507
5,0,14,0.2815211984149299,-4.4940235943427895,7.985039548384339,1.984739874179564,3.7725123220718486,2.3573069528421917,20.76772893997977
15,95,64,0.872753839566128,-2.3437811464394094,9.514483296821522,0.9566625047372216,4.045203644559567,2.34404746439382,28.505400714334968
96,12,75,0.112580390411937,-2.3027968528248626,6.018495416557497,0.616915974473754,3.0192974705678,1.2158732659930926,179.5485782591813
61,93,70,0.7036859774607958,-2.955199950260221,6.462167242345193,1.0998587949461325,3.090439451840228,1.7875612358665711,139.61038960730195
93,86,14,0.5406984766449103,-4.015911596833849,8.909103223915071,1.4486173297368603,4.341227435552986,1.5447431848606838,299.63062692461875
54,50,20,0.0965344701954408,-4.249336987467931,11.183482347549894,0.8360401043853571,5.005964318890089,1.835221681803515,176.50278537408974
27,55,18,0.2418938282588389,-4.442613100688139,10.479395362423194,1.2095945793127774,5.20892011492829,2.3932411303931636,95.40431266812031
35,82,59,0.0124040362773147,-4.002755469104338,8.665041752796668,1.299966036587137,4.214936094234102,2.0069858622039365,107.55761492759753
98,61,92,0.4687679654645058,-1.82743339505056,9.841773742057994,0.6147836873765471,3.623994441434554,1.4759955513303016,139.59312845901505
46,31,88,0.3012652607600004,-3.7753894748949546,6.918579761662389,1.666614496368409,3.616494964860885,2.053074057728609,145.1147985521865
11,29,32,0.5983574842977588,-3.437186018348353,9.12772422479006,2.2686868559425752,4.13104618671567,2.5341273289066115,35.70378756443685
20,28,48,0.2972378077086172,-4.183963546556001,7.729452729020456,0.8034858259061048,4.101074183145354,2.156413784882056,69.98910734943189
94,48,95,0.2999191115069847,-3.832916085755489,5.519489091660487,1.695616026803028,3.175770205939088,1.676316375215496,282.77372582544984
64,44,34,0.7431931987316034,-2.9423262876593848,9.613906191018057,1.8294784098216923,3.955575324432232,1.8610233061019585,149.0650636796865
6,92,43,0.0481428359783534,-2.6767419507130423,8.451717098790576,1.338669360838577,3.316436230723263,2.341849134895205,18.91384986331852
5,29,89,0.9028949951919872,-3.763943057501367,6.868972655628731,1.90219517472854,3.4457727325785554,2.4962103474263273,15.764356798204991
52,15,10,0.8522638743911815,-4.326803522324648,11.290713520629046,1.321463086982024,5.243477161753997,1.999905969557347,191.59167422861384
16,39,98,0.6678046832264065,-3.326901392617804,4.167472942613866,1.5092745759548698,2.5203226193663006,2.27997831228412,44.550927022479755
73,18,71,0.5932215701073843,-3.7973898872209975,6.526185209995968,0.514706089108854,3.793345542424076,1.7769802084990018,222.72781499615644
41,17,77,0.8923024981396522,-3.841338230310594,4.4550511822211725,1.8834402282693776,2.707156538711162,2.051468640313824,124.45031163317498
36,0,73,0.1853301795287144,-1.620411591859634,10.132218529773017,1.8226853578894489,3.4765079765605744,2.1513517345251247,47.33555836946887
13,77,65,0.0789691621908286,-2.651098542222828,9.61685963291034,0.5768017546526891,4.204257871649559,2.4362130674521048,26.80907565721469
23,46,45,0.2395101699095381,-2.829364670483712,6.650817749890536,1.2365002147902662,3.148012670554156,2.428601681614535,55.60085332034326
52,65,8,0.7945782787001903,-3.2526746894300342,9.405303217656584,2.4580636815833348,3.828161616391223,1.8562184501173151,140.09477866426232
84,91,2,0.0346702667264833,-3.2131669997095678,7.167497809567599,1.3414731251372336,3.577449619601033,1.873303337465627,211.99487507794322
7,93,84,0.5828068350834896,-2.8772849884857576,10.050030331379476,1.5038908102636834,3.985678472673652,2.2347912200477498,9.456631167731352
24,37,25,0.99543751619131,-2.4107105788916785,7.633469301893649,2.319860316319437,2.94450691867654,2.2448214904964416,37.104616249203744
28,50,71,0.8556960938375394,-2.393561711454512,7.298237822653324,1.9345237517315128,2.479671128202438,2.2788317206484576,56.15573897114378
58,62,47,0.5214456890435895,-3.984918276883652,11.477839323906409,1.6641402622484471,4.845841914664564,1.9480991867735031,179.38337501653209
37,3,65,0.0636409092866423,-2.999661743770119,6.007032799125602,2.0956093626821453,3.0509600914224198,2.0677300480179404,78.02553465083311
28,0,69,0.8313735143857098,-3.264125714897694,4.963578719972523,2.2287325329119465,2.2176562095725285,2.199187774964272,75.05930903636316
79,7,27,0.5989785081772105,-1.888419101191848,8.676344906075666,1.4137761434745335,3.1450297063764103,1.6606999065341166,131.81308478248877
76,28,92,0.1149329970595668,-2.6057432363448707,11.754574498273431,1.4502167298636708,4.577933308931234,1.681063524305579,158.3988342120687
40,54,25,0.0938572848233562,-2.9024878007520547,7.022713709817493,1.2721018713036716,2.773801232689125,2.1849602097021026,97.07206349632398
42,2,24,0.9096268194365924,-4.153816073463248,4.496294109030252,2.4334122800369213,2.712555165328697,2.1157015485965047,139.97736686110295
88,31,11,0.6692002629380784,-2.6830863320297658,6.71444213847654,1.8943325085807008,3.203793342054685,1.5507090404739348,188.39482950893978
93,9,4,0.8292867993167555,-4.148388282959299,8.047453234556468,0.6664461324161446,4.631835897368904,1.6599599875433249,313.23547066711075
29,73,97,0.8789789002822673,-3.488380273302744,5.29538405305771,2.225919246626037,2.884730679074836,2.2407299520876607,79.47904961968041
97,82,47,0.5717723520483222,-4.071474105557004,9.264817744451936,1.461119881672536,4.187694820780484,1.611286211883896,317.2833521615831
22,33,36,0.5174463517550413,-2.4237790589268933,11.981995112081606,0.6375078128449749,4.496327482072092,2.342962884192361,44.26700046809339
86,96,78,0.4304274103209902,-3.881243658491542,7.6139158078515505,1.599434510326622,3.788809638585037,1.557100498907793,263.68911143600286
70,86,43,0.3169465877911193,-3.324421880435922,6.837828453841701,1.334328557951404,3.4021388997487305,1.7439818959803028,191.12783705209426
58,54,99,0.4345959608587117,-1.812975667143664,7.205633334675733,2.2554988097252497,3.050825853412656,1.9947293605123262,83.24727217198898
39,91,14,0.7738796557301564,-3.887050849803089,4.921169427161609,0.9079892072187749,3.32112226270642,2.1710370265433463,117.49726071639216
84,31,42,0.6019234310151316,-2.9765848081236626,11.066188811409791,2.152929218984366,4.35691836355474,1.6579098406035853,202.70904832376218
65,49,47,0.8925232899548461,-3.242185016501934,7.318605244170816,1.6153773823709054,3.3915909817214382,1.8617327383308784,164.1012809491454
45,6,86,0.4433800143791877,-4.445627876862811,7.0981952913987305,0.6092206064269381,4.633145960177717,2.1777664895788424,160.18350935390683
37,92,69,0.607089578718754,-2.121725659281561,9.277522183443796,2.4436906026509693,3.529236716086624,2.0708428611164167,62.75748453151319
72,7,45,0.6313075530919887,-4.292862281056201,7.536267367448988,1.5252304882063998,3.802359437609587,1.8347097381170039,252.69834521799507
37,64,42,0.5916971623063255,-3.0772349370691394,9.18586775046277,1.081753708463165,3.984548689786191,2.1097807347566104,93.45964530164629
18,56,20,0.7026337730855163,-2.81796511518315,4.4915703210463,1.4388136839785162,2.2816668348993785,2.2982318796772776,40.453562864911646
25,66,22,0.2374334683748062,-2.614720630156239,10.50978674977782,2.215715567034978,3.4985146052562484,2.359877685198719,56.383244099126216
52,87,79,0.5123637775457907,-2.4341051120763733,11.52403162303522,1.109806248770127,4.522656857983134,2.062541634898803,108.20981040746369
24,86,46,0.1042248028083476,-3.7401828494318554,9.190123089275088,0.8853527929734006,4.642952831552885,2.3413509636000636,74.60056224085093
12,58,14,0.3845113276448125,-4.470063670024652,11.636527430870489,0.7581424938617629,5.039694890813675,2.510547880715433,42.96437433145357
11,71,24,0.4876670686212644,-2.329669012935264,5.211458514959706,1.0957187967804225,2.535980626343863,2.392100384163276,13.941906152079527
71,53,35,0.6522242595454725,-2.893030201957264,7.819329515842829,2.060096174080087,3.214833170846765,1.8581952971294964,158.99854715579573
21,66,74,0.9505310525862036,-1.9916468903782536,8.814453871563579,1.4432527303905234,3.5516979819148613,2.2589733243406545,31.933544236581323
37,50,50,0.6006510665483559,-2.035834911297917,8.653893179369494,0.95496320738708,3.445108352162521,2.162416635248844,57.21315236362193
52,96,14,0.7435939161765598,-1.9700214966363507,7.211694232712346,0.8323699992194984,2.78739132935848,1.9669856945632316,81.01803774514495
80,91,67,0.5062660594952028,-3.0447160200613794,6.704675274930091,1.1654589530207582,3.0506030630590004,1.7096995964992718,195.14507490841382
63,7,20,0.6341040313763313,-3.499114812489403,5.01459218040335,2.379848745771418,2.525404126703275,1.9295157025436915,179.0038503212496
90,33,12,0.0709322161337734,-2.12532539222589,7.1339396044982255,1.1860534251800487,3.229058216414633,1.5181779316766528,152.67093434996866
26,34,85,0.254391580841847,-3.1461176609122354,5.301286520843881,2.476248151909271,2.837674403706419,2.449238727568546,67.87175556610552
34,95,18,0.3618530932051387,-3.949673410789696,9.874925411937747,1.4704609115307123,4.422170537489034,2.05939826185003,107.75348884753033
42,87,33,0.4724933550065135,-1.9350779413155768,5.67064748395672,0.8583278365803018,2.7963698765881064,1.9585811387212269,55.141285996434014
55,77,77,0.0456487455023837,-1.8523203696829584,4.468522442276271,2.2822801835870186,1.794956950509664,2.065811087350007,76.8054192969564
58,31,67,0.1400240975533176,-3.101070731579489,8.418929102537874,1.4207107462696538,3.6306347322045216,1.9991662693962935,143.16924416668022
12,45,51,0.2768143077913058,-4.272900818070638,8.761837861755213,1.9193426870090489,4.192948147242375,2.4424119817052152,34.97137413927259
31,15,26,0.9715326909010508,-3.3365217302492063,10.975304490244044,2.4674231664183037,4.487833730704068,2.252834550926428,85.74538256016135
31,67,28,0.3313470071030507,-2.0893870216121897,8.615852899341455,0.600350700639948,3.4224862804566274,2.1887753227153084,59.47055229770079
25,36,27,0.4820410581120825,-1.794677914361314,6.763846829787566,0.6933891195751343,2.8609246450134216,2.160274562851417,41.98736754571287
34,53,34,0.1960977127383929,-3.8895817725072126,10.424095052210564,1.9409134829255124,4.671952800484095,2.167580455819373,104.72940985754515
32,84,7,0.6107800710757683,-4.299079163924185,8.32223114549937,1.063650006590944,4.290556942850083,2.112283828848789,117.5100572807089
68,13,15,0.2806832155159743,-1.867948640601484,4.634242277049534,0.8686027939001981,2.200356482551876,1.917511973341775,102.35974333473129
73,94,35,0.2069925784384267,-3.3317851830633742,8.526804482505973,0.578723759639459,4.094545966749251,1.7552942618497862,192.89082483531087
65,54,29,0.5165726284459791,-2.87471710719731,11.264148363373298,0.5436934239724036,4.805391142112752,1.767450280320749,146.41827625655543
52,47,17,0.0055057991604208,-1.5958025638477231,7.170501003985764,2.0489712062395817,2.5677045016803595,1.9478614158347007,64.87303822362463
23,81,1,0.0076640326492253,-4.300305816257332,6.3706064151984005,0.7688668547391,3.5834610719639253,2.3112931454275625,77.18474292642877
8,6,48,0.2190688091018577,-2.5550459776437133,5.14775565614416,1.4354412319423018,2.5390043831173057,2.3636275447196025,17.204375368797205
39,73,76,0.0367213625008211,-4.277683732275399,5.2115641754828586,1.711793630358966,2.817063409768646,2.027777960443357,134.26660235224176
68,6,3,0.1080257541306913,-3.3735932146004988,7.462171874734551,1.3567036011376925,3.4854863043453244,1.844368721149191,183.5387009750342
53,32,89,0.3388606493387516,-2.08855636441966,8.765438593292236,0.5542133046724662,3.093785546092065,1.9944966571108722,90.73948070012534
21,22,88,0.8025856795798129,-3.199583301733097,4.644923241356814,2.0670030051758177,2.205009903335801,2.239305682462887,59.706230843047734
48,84,93,0.5720486433693008,-1.508452938291149,11.516548712201326,0.521026449083307,3.846108193613784,1.9728961694381677,62.67236350758674
96,18,74,0.5126677259564164,-2.8228221451601936,10.041068939561567,2.023779788754968,4.1974307032678055,1.5632049937357637,209.36825090605336
34,18,6,0.2934888232081216,-3.5365135420921394,8.692991346269302,2.2866089875762454,3.797326268717074,2.0151915658502677,83.42356267039642
97,35,94,0.9317537194328164,-3.8396660222857406,10.627509367511928,1.3656798421143446,4.4917488180450205,1.3892536225623444,302.6296828855699
50,28,73,0.3970150412371916,-3.4484383971415147,4.641494054496906,1.5710849461955965,2.795521298779349,1.9281555778747563,131.10314239358348
10,59,38,0.0870927667957714,-3.382400178721348,7.814711021864995,1.4539667852353075,3.813020193553857,2.3786552848288154,25.93537442030737
41,81,12,0.6170665161178013,-4.293858966828117,9.040745014893307,1.2784172372468776,4.537487406591119,2.1210907565598003,134.98800898166547
28,1,30,0.1138383934766014,-3.3912774017196803,10.629223248946314,2.2748490707407205,4.263949934872765,2.367535621694955,66.95471161062075
97,0,70,0.3452231428016921,-3.107284440782325,10.26775648039414,2.2878670213399808,4.146686954127219,1.6157659623202019,243.8325862457324
50,46,62,0.5074119387178089,-2.331786743283586,6.216553997707197,1.171632729283069,2.994394851269307,1.9840061470036572,97.06724553285667
57,68,55,0.8742225246851758,-2.529811545835176,11.527041356473635,1.730139508029396,4.317582208606268,1.928098379209731,112.47685448645045
99,19,41,0.4935465803401186,-2.373703034312537,4.994766731446963,2.353815124291728,2.232476250986335,1.409747063536219,175.04206885682842
64,10,60,0.7022587660316643,-4.474908954369429,11.001068948969216,2.4241169978827037,4.824248134543876,1.8581486864007608,226.38411622245238
67,1,41,0.9928168389990704,-3.846997801258392,11.767521996836948,1.517918080844095,4.742070616755033,1.8011341361079862,208.15810217446258
89,66,55,0.1314891198979816,-2.51494713480043,5.4172281857810045,1.4056496105686536,2.7464799356594014,1.6422718560338088,171.66967815392002
36,86,35,0.2747315255195195,-3.048031895460759,9.776528513630282,1.0573886318570516,4.579621111452732,2.057276905644768,88.70011818816565
91,11,83,0.3945760755976464,-4.484059572994962,4.322284150223988,2.41774374638082,2.671459008300544,1.641934651424117,326.3629876681683
37,19,67,0.4218281785388313,-2.086516072704533,7.24338260111324,0.7856286089457347,3.285214352457781,2.2832738913002575,64.65733325005962
71,4,6,0.4110210752655457,-2.181571280128988,8.130266393581392,1.65965915209545,3.052479951281157,1.7791239851543144,124.51115055339729
22,36,53,0.9076110025565548,-2.854742511019312,8.645161807277074,1.0651005350372778,3.83974410285446,2.320171172209894,45.37812348953212
29,37,0,0.7140326444668564,-4.300610022671184,11.487497985988476,1.0580165806955932,5.527895807930539,2.2790143991711114,105.75701003429393
99,93,43,0.6079052140907037,-2.200454851402246,9.378005498353556,1.309937174752377,3.588298879447138,1.4698779528114163,173.48337636592305
58,8,44,0.3093727178627821,-2.748859236805908,7.850223609753896,2.4975858716313093,3.1830935922301737,1.9424092481810415,127.41054589024448
62,97,46,0.8237903842212947,-2.1541200685261224,10.477400290127116,0.6099326136796441,3.804960030833169,1.8812592400781794,102.17801560352969
71,52,12,0.9550605114849888,-2.2447590228124787,11.60426256763527,1.657083636407063,4.210430834493413,1.7997676098548832,125.28590123979124
50,43,21,0.8211982825502265,-2.0909937841264887,4.176529189458327,0.6651443160705544,1.8571927711288645,1.9226990216144533,79.21573779492505
28,98,20,0.0015651051914729,-2.9459758007861256,11.86017017804831,0.8090416599810379,4.860625176226884,2.222451017425894,65.12512763799211
36,85,85,0.636401370183407,-4.079026445419455,4.689057112509443,1.3791258835457971,3.1924701840201117,2.1897998291245453,126.03450402879203
51,23,91,0.0511353814421007,-2.486527579860934,10.51509423415009,1.5209202626928826,4.005741810480873,2.1351143607795042,94.59081954366934
90,80,8,0.2576072203337218,-2.638578644844088,6.2426780204113,1.017584816729048,3.007656016199946,1.6959270826085209,181.90985543939064
27,73,25,0.0595247003477716,-2.2732404384027385,5.057437262030974,1.1329142617488324,2.340750880605309,2.4453182457511558,56.45784510696719
70,29,8,0.6037954529493877,-3.990356981847794,7.518845117710679,0.6739340405118661,4.125498138419774,1.7232652437111948,222.41337259771714
31,58,14,0.6865899134926068,-3.915074400299132,9.15165263558091,1.106439567688501,4.384789015630526,2.2772320636720678,93.74848143411889
6,86,9,0.1144876380659051,-1.8287714483420148,7.0476147601878,2.433116878761088,2.173485724286807,2.458334200573835,13.977626389022053
94,95,87,0.3838388830449795,-2.250066604643788,4.436523266261592,2.389414763344964,2.1794807209900617,1.7789802933217673,166.17693097052853
21,80,41,0.456236508955542,-1.7753145338990317,8.795689117269733,1.16975658027397,3.282596324664662,2.2091701714644847,38.955332737238415
37,80,71,0.3690530217609166,-2.223854036508238,11.2192262088854,1.6417078725575232,3.90979731069182,2.0460278157819225,69.21570883734019
13,13,23,0.121025000485193,-2.7085340820290944,7.065722927578014,2.319190782221889,2.8636080602203826,2.3100607354555978,25.72919741237407
47,8,79,0.4189477901874754,-2.537601788916379,5.730662221046616,0.5123676452817933,2.493246702133637,1.817610427569019,106.20036832958337
52,39,48,0.7511780478084181,-1.8326162281799705,7.540618767462523,2.121367140675184,2.596098635908741,1.927424497831924,73.20826047727009
43,65,25,0.0710076645332554,-2.7635797364641785,4.386901688390247,2.396739105577838,2.177845268463581,1.99408673384463,98.77761979441429
97,24,90,0.0801800140819034,-2.602826027014838,10.563900675842198,0.6826514686671141,4.327130658501476,1.5450393786476209,203.47576259838385
46,72,36,0.3547712918359842,-4.030569851989198,10.610726487601491,0.8228953720658421,4.92763170869759,2.074175597577716,154.8336770001965
30,21,67,0.941725711618925,-3.078236339651692,8.704003707437028,2.421492605542711,3.653011671697835,2.387617083921589,81.68522813527487
54,3,49,0.668572646722914,-2.350808664125703,6.824823111507116,1.5750802872806926,2.801038581624166,2.055042383818605,101.71495503555921
29,25,23,0.6786699566725648,-3.687171905050904,10.398266915566268,0.5283932689434474,4.745645350676695,2.1523096344337596,81.77529884545007
28,57,18,0.3619199908378649,-3.893237458426395,8.437496198306938,1.0152639975270583,4.034241553051438,2.1301585328651638,89.50837978344684
17,28,99,0.5936607912085384,-3.5585195753267533,10.607458468400129,1.3998873485377192,4.259877660449014,2.3791919171506506,45.00728937568332
64,97,59,0.0101311840277433,-3.7754981160215,9.051670340664163,1.8858178220495356,3.895066904398598,1.7279766792979356,203.37243977793395
11,86,38,0.6360960464095422,-3.8552620888908127,10.27524378570238,1.9663207562735991,4.672931670887078,2.5731458765854356,34.60898303765284
61,36,73,0.9132869475762369,-3.2254474713957397,8.788503945742079,2.4908430258509124,4.03754909227935,2.007944012072129,155.57522884755156
40,74,88,0.6125734683448192,-1.7764844583493975,7.31312854572533,1.075022398767518,3.0810402229620744,2.0530824347895296,57.77090419650526
49,69,17,0.873698593466345,-2.9788210597838454,11.6635668794091,1.5764402037369505,4.971419858533995,1.838686547090912,110.03415409587826
24,17,18,0.7239730554660938,-3.936238857554031,8.328910599030758,1.56664709571921,4.049314331160598,2.395387237416541,70.71771587248413
69,84,35,0.1205584164036902,-4.269084991857378,8.840716148324308,1.311290518894475,4.658121796042225,1.7985460154747384,241.65556109024942
12,41,73,0.9024533072858416,-2.411531564586224,5.763901115317994,0.8383237876848404,3.22726122168722,2.503781631197346,19.866231625170773
20,99,96,0.0664438443557748,-3.3516037066908364,9.005206315418212,2.454913126367685,3.4111712368566005,2.140557234120563,48.391104393643694
18,40,54,0.5339674725477638,-2.034507160243922,8.57286119586355,2.206634373333172,3.2420297568713425,2.2600624977046224,31.980166870148913
80,37,68,0.1421371237934576,-2.521467694077689,5.4787071835762,1.4966660565884744,2.584365771583095,1.7005243699718182,167.30245319428707
91,33,46,0.011706610730904,-2.1112756483758943,4.47669677882515,1.7064908453680596,1.9625710218805608,1.5946980593764741,157.29563375509045
19,16,48,0.422034260127639,-3.6841618817446538,8.83487455771817,0.9545221071193246,4.273809232232488,2.264993452852076,60.97949903154782
96,36,98,0.2950407076541562,-2.4229232326168257,10.109538154802564,1.5875741407834938,3.922244995824592,1.6022849932347498,182.2965288221249
70,24,97,0.486000493797603,-3.707814045918844,8.187210967376066,1.889940266242952,3.662811120633118,1.6932379570617404,200.52853323774605
36,75,32,0.5771998867345508,-1.682794561649125,5.814181002557166,1.5303340567731776,2.3637042817382232,2.125762051497871,55.97115163527224
91,86,20,0.0437390723089473,-2.590877155399877,9.332175813544278,2.4805703411698827,3.78518236109383,1.6020295631711898,187.0024577189004
67,85,80,0.1230032951237456,-3.526464599473974,4.640845812876818,1.7226833124954524,2.707110870042454,1.8814438834058749,187.76433744952976
90,84,21,0.5586423964504253,-3.691464413123182,7.534669638415637,1.241947425184338,3.869852361033365,1.671161487808889,272.4264084541144
55,26,47,0.3431673531726582,-3.9272202447850697,5.3069340671873615,2.0443040552316765,2.933013622285348,1.837535790816213,175.5788408175464
29,56,36,0.729173487549448,-2.4160771233188165,5.475672408479067,0.8409250231632841,2.804277718023857,2.056588582926438,58.33242812140459
62,30,14,0.6522916485919397,-3.8438531610062174,5.618351593265629,1.269031627412533,2.9926266756622275,2.0077676821898507,201.4801285104138
67,5,34,0.8456043629899068,-2.714090202217533,7.093656456351823,1.1939179007551717,3.1595657740565573,1.8632314011979592,142.25764368695909
66,90,91,0.6924928266692253,-3.706094919223928,4.409201644963181,1.3636141902155543,2.7811911840891512,1.7651513463443445,200.3210123754296
26,39,70,0.4299310773901481,-2.5140931656183945,7.1823475274327855,2.0635596518574526,2.7353555177194098,2.3951151975522524,52.57820346934802
62,97,31,0.6729666223944324,-2.0551808143783825,8.093659576917606,1.468346064326815,3.0577543044222604,1.8915674634292858,103.27992978748406
62,11,10,0.2753811742554185,-2.1659242705660406,7.866354279730602,2.088028900531925,3.098830683179532,1.9979297184063824,115.07218595213828
90,52,9,0.3063134987782127,-2.2174460072076547,7.0622728032243245,1.6529778062797318,2.931662415729841,1.606751848141011,162.19529130039928
